,Url,Série,Numéro,Title,Cote,Check,Notes Erwan,Author(s),Scénariste,Dessinateur,Editor,Release date,Book format,Language,Summary,Grade,Cover,Estimated price,Bonus data
9782840552611,https://www.justbooks.fr/search/?keywords=9782840552611&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Golden City,1,Pilleurs d'épaves,GOLDE,o,,PECQUEUR+MALFIN,,,Delcourt,2004,Couverture souple,Français,Hard to Find book,3.65 Note moyenne,https://pictures.abebooks.com/isbn/9782840552611-us-300.jpg,"€13,99",NaN
9782847893014,https://www.justbooks.fr/search/?keywords=9782847893014&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Golden City,6,Jessica,GOLDE,o,,PECQUEUR,,,Delcourt,2005,Couverture souple,Français,,3.72 Note moyenne,https://pictures.abebooks.com/isbn/9782847893014-us-300.jpg,"€12,99",NaN
9782756004907,https://www.justbooks.fr/search/?keywords=9782756004907&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Golden City,7,Les Enfants perdus,GOLDE,o,,PECQUEUR-D+MALFIN-N,,,Delcourt,2007,Couverture souple,Français,,3.51 Note moyenne,https://pictures.abebooks.com/isbn/9782756004907-us-300.jpg,,NaN
9782756017334,https://www.justbooks.fr/search/?keywords=9782756017334&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Golden City,8,Les Naufragés des abysses,GOLDE,o,,PECQUEUR-D+MALFIN-N,,,Delcourt,2009,Couverture souple,Français,,3.36 Note moyenne,https://pictures.abebooks.com/isbn/9782756017334-us-300.jpg,"€14,49",NaN
2872650121,https://www.justbooks.fr/search/?keywords=2872650121&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gord,1,"""...et ils ont appris le vent.""",GORD,o,,,,,,,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782872650125-us-300.jpg,,
287265013X,https://www.justbooks.fr/search/?keywords=287265013X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gord,2,Le Spit du snack,GORD,o,,,,,,,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782872650132-us-300.jpg,,
2872650148,https://www.justbooks.fr/search/?keywords=2872650148&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gord,3,L'Enfant Dieu,GORD,o,,,,,,,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782872650149-us-300.jpg,,
2869671962,https://www.justbooks.fr/search/?keywords=2869671962&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,1,même la mort...,GORN,o,,,,,,,,français,,,https://pictures.abebooks.com/isbn/9782869671966-us-300.jpg,"€9,28",
9782869672116,https://www.justbooks.fr/search/?keywords=9782869672116&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,2,Le pacte,GORN,o,,Oger-T,,,Vents d'Ouest,1997,,Français,,3.60 Note moyenne,https://pictures.abebooks.com/isbn/9782869672116-us-300.jpg,,NaN
9782869673052,https://www.justbooks.fr/search/?keywords=9782869673052&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,3,La danse des damnes,GORN,o,,Oger-T,,,Vents d'Ouest,1996,,Français,,3.36 Note moyenne,https://pictures.abebooks.com/isbn/9782869673052-us-300.jpg,,NaN
,,Gorn,4,Le sang du ciel,GORN,o,,,,,,,,,,,,,
9782869675124,https://www.justbooks.fr/search/?keywords=9782869675124&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,5,Ceux qui nous hantent...,GORN,o,,"Oger, Tiburce",,,Vents d'Ouest,1996,Couverture souple,Français,,3.50 Note moyenne,https://pictures.abebooks.com/isbn/9782869675124-us-300.jpg,,NaN
9782869675971,https://www.justbooks.fr/search/?keywords=9782869675971&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,6,D'entre les morts...,GORN,o,,"Oger, Tiburce",,,Vents d'Ouest,1997,Couverture souple,Français,,3.60 Note moyenne,https://pictures.abebooks.com/isbn/9782869675971-us-300.jpg,"€18,34",NaN
9782869676725,https://www.justbooks.fr/search/?keywords=9782869676725&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,7,La chute de l'ogre,GORN,o,,"Oger, Tiburce",,,Vents d'Ouest,1998,Couverture souple,Français,,3.75 Note moyenne,https://pictures.abebooks.com/isbn/9782869676725-us-300.jpg,,NaN
9782869678095,https://www.justbooks.fr/search/?keywords=9782869678095&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,8,"Mon amour, un soir...",GORN,o,,"Oger, Tiburce",,,Vents d'Ouest,1999,Couverture souple,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782869678095-us-300.jpg,,NaN
9782869679177,https://www.justbooks.fr/search/?keywords=9782869679177&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Gorn,9,Le chant des Elfes,GORN,o,,Oger,,,Vents d'Ouest,2004,Couverture souple,Français,,3.67 Note moyenne,https://pictures.abebooks.com/isbn/9782869679177-us-300.jpg,,NaN
2205027735,https://www.justbooks.fr/search/?keywords=2205027735&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Goudard,4,Goudard et la Parisienne,GOUDA,o,,,,,Dargaud,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205027730-us-300.jpg,"€7,54",
2205025015,https://www.justbooks.fr/search/?keywords=2205025015&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Goulag,1,Tome 1 bis - Le Malgré Moi,GOULA,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205025019-us-300.jpg,"€12,49",
2205024159,https://www.justbooks.fr/search/?keywords=2205024159&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Goulag,2,Loubianka,GOULA,o,,Dimitri,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205024159-us-300.jpg,,
9782226022899,https://www.justbooks.fr/search/?keywords=9782226022899&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Goulag,7,"Cek-çot, agent double",GOULA,o,,Dimitri,,,Albin Michel,1995,,Français,,,https://pictures.abebooks.com/isbn/9782226022899-us-300.jpg,,NaN
2840551004,https://www.justbooks.fr/search/?keywords=2840551004&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Graine de folie,1,Igguk,GRAIN,o,,CIVIELLO,,,DELCOURT,2004,Couverture souple,français,,3.30 Note moyenne,https://pictures.abebooks.com/isbn/9782840551003-us-300.jpg,"€14,49",
2840552027,https://www.justbooks.fr/search/?keywords=2840552027&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Graine de folie,2,Le Grand Ornement,GRAIN,o,,CIVIELLO,,,DELCOURT,2004,Couverture souple,français,Hard to Find book,3.73 Note moyenne,https://pictures.abebooks.com/isbn/9782840552024-us-300.jpg,"€15,99",
2840553163,https://www.justbooks.fr/search/?keywords=2840553163&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Graine de folie,3,La Morrydwen,GRAIN,o,,CIVIELLO,,,DELCOURT,2004,Couverture souple,français,46pages. in4. Cartonné.,3.60 Note moyenne,https://pictures.abebooks.com/isbn/9782840553168-us-300.jpg,"€15,99",
2840556731,https://www.justbooks.fr/search/?keywords=2840556731&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Graine de folie,4,Le Roy sans coeur,GRAIN,o,,MOSDI+CIVIELLO,,,DELCOURT,2004,Couverture souple,français,,3.71 Note moyenne,https://pictures.abebooks.com/isbn/9782840556732-us-300.jpg,"€12,98",
2840555263,https://www.justbooks.fr/search/?keywords=2840555263&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grand Vampire,1,Cupidon s'en fout,GRAND,o,,SFAR-J,,,DELCOURT,2004,Couverture souple,français,,4.01 Note moyenne,https://pictures.abebooks.com/isbn/9782840555261-us-300.jpg,,
2840558092,https://www.justbooks.fr/search/?keywords=2840558092&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grand Vampire,2,Mortelles en tête,GRAND,o,,SFAR-J,,,DELCOURT,2004,Couverture souple,français,,3.72 Note moyenne,https://pictures.abebooks.com/isbn/9782840558095-us-300.jpg,,
2840559412,https://www.justbooks.fr/search/?keywords=2840559412&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grand Vampire,3,Transatlantique en solitaire,GRAND,o,,SFAR-J,,,DELCOURT,2004,Couverture souple,français,,3.70 Note moyenne,https://pictures.abebooks.com/isbn/9782840559412-us-300.jpg,,
2847890009,https://www.justbooks.fr/search/?keywords=2847890009&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grand Vampire,4,Quai des brunes,GRAND,o,,SFAR-J,,,DELCOURT,2004,Couverture souple,français,,3.83 Note moyenne,https://pictures.abebooks.com/isbn/9782847890006-us-300.jpg,,
2847892621,https://www.justbooks.fr/search/?keywords=2847892621&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grand Vampire,5,La Communauté des magiciens,GRAND,o,,SFAR-J,,,DELCOURT,2004,Couverture souple,français,,3.88 Note moyenne,https://pictures.abebooks.com/isbn/9782847892628-us-300.jpg,,
2847894942,https://www.justbooks.fr/search/?keywords=2847894942&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grand Vampire,6,Le Peuple est un Golem,GRAND,o,,"Sfar, Joann",,,DELCOURT,2005,Couverture souple,français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782847894943-us-300.jpg,,
2205005960,https://www.justbooks.fr/search/?keywords=2205005960&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand Duduche,2,"""Il lui faudrait une bonne guerre!""",GRAND,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205005967-us-300.jpg,"€10,98",
220501806X,https://www.justbooks.fr/search/?keywords=220501806X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand Duduche,4,Le Grand Duduche en vacances ,GRAND,o,,Cabu,,,Dargaud,1980,Couverture rigide,,,4.33 Note moyenne,https://pictures.abebooks.com/isbn/9782205018066-us-300.jpg,,
9782800117300,https://www.justbooks.fr/search/?keywords=9782800117300&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand Fleuve,1,Jean Tambour,GRAND,o,,"Hiettre, Jean-Luc; Aillery, Serge",,,Editions Dupuis,1990,,Français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782800117300-us-300.jpg,,NaN
9782800117799,https://www.justbooks.fr/search/?keywords=9782800117799&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand Fleuve,2,Vent de mar,GRAND,o,,Frank Giroud; Jean-Luc Hiettre,,,Editions Dupuis,1990,,,,,https://pictures.abebooks.com/isbn/9782800117799-us-300.jpg,,NaN
2203334398,https://www.justbooks.fr/search/?keywords=2203334398&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand pouvoir du Chninkel,0,Le Grand pouvoir du Chninkel,GRAND,o,,"Rosinski, Grzegorz; Van Hamme, Jean",,,Casterman,1993,Couverture rigide,français,166pages. in4. Broché.,4.26 Note moyenne,https://pictures.abebooks.com/isbn/9782203334397-us-300.jpg,"€196,52",
2203389737,https://www.justbooks.fr/search/?keywords=2203389737&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand pouvoir du Chninkel,1,Le Commandement,GRAND,o,,"Rosinski; Van Hamme, Jean",,,Casterman,2001,Couverture rigide,français,,4.18 Note moyenne,https://pictures.abebooks.com/isbn/9782203389731-us-300.jpg,"€54,20",
220338977X,https://www.justbooks.fr/search/?keywords=220338977X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand pouvoir du Chninkel,2,Le Choisi,GRAND,o,,"Rosinski, Grzegorz; Van Hamme, Jean",,,Casterman,2001,Couverture rigide,français,,4.17 Note moyenne,https://pictures.abebooks.com/isbn/9782203389779-us-300.jpg,"€5,86",
2203389842,https://www.justbooks.fr/search/?keywords=2203389842&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand pouvoir du Chninkel,3,Le Jugement,GRAND,o,,Rosinski; Van Hamme,,,Casterman,2002,Couverture rigide,français,,4.25 Note moyenne,https://pictures.abebooks.com/isbn/9782203389847-us-300.jpg,"€58,66",
2205042262,https://www.justbooks.fr/search/?keywords=2205042262&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Grand Scandale,1,New York,GRAND,o,,,,,Dargaud,,,français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782205042269-us-300.jpg,"€5,13",
9782723408356,https://www.justbooks.fr/search/?keywords=9782723408356&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Grand reporter,GRAND,o,,Altuna; Truillo,,,Glénat,1991,,Français,,4.17 Note moyenne,https://pictures.abebooks.com/isbn/9782723408356-us-300.jpg,"€10,99",NaN
2841640183,https://www.justbooks.fr/search/?keywords=2841640183&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grendel l'enfant guerrier,3,L'enfant guerrier,GREND,o,,,,,Dark Horse France,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782841640188-us-300.jpg,,
9782869670969,https://www.justbooks.fr/search/?keywords=9782869670969&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Griffes du marais,1,Le raborne,GRIFF,o,,Amblevert+Corbeyran,,,Vents d'Ouest,,,,,,https://pictures.abebooks.com/isbn/9782869670969-us-300.jpg,,NaN
2205022946,https://www.justbooks.fr/search/?keywords=2205022946&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Griffu,GRIFF,o,,"Manchette, Jean-Patrick; Tardi, Jacques",,,Dargaud,1982,Couverture rigide,,,3.84 Note moyenne,https://pictures.abebooks.com/isbn/9782205022940-us-300.jpg,,
2723404277,https://www.justbooks.fr/search/?keywords=2723404277&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grimion Gant de Cuir,1, 1. Sirene,GRIMI,o,,P. Makyo,,,Glenat,1984,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782723404273-us-300.jpg,"€31,09",
272340529X,https://www.justbooks.fr/search/?keywords=272340529X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grimion Gant de Cuir,2,Le Corbeau blanc,GRIMI,o,,,,,Glénat,1985,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782723405294-us-300.jpg,,
9782723408240,https://www.justbooks.fr/search/?keywords=9782723408240&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grimion Gant de Cuir,3,La petite mort,GRIMI,o,,Makyo,,,Glénat,1987,Couverture rigide,Français,,3.50 Note moyenne,https://pictures.abebooks.com/isbn/9782723408240-us-300.jpg,"€5,32",NaN
9782723414388,https://www.justbooks.fr/search/?keywords=9782723414388&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grimion Gant de Cuir,4,Le pays de l'arbre,GRIMI,o,,Makyo,,,Glénat,1992,Couverture rigide,Français,,3.50 Note moyenne,https://pictures.abebooks.com/isbn/9782723414388-us-300.jpg,"€14,79",NaN
9782205040456,https://www.justbooks.fr/search/?keywords=9782205040456&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grimmy,1,La Routine,GRIMM,o,,Peters,,,Dargaud,1996,,,,,https://pictures.abebooks.com/isbn/9782205040456-us-300.jpg,,NaN
9782205040678,https://www.justbooks.fr/search/?keywords=9782205040678&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grimmy,2,Grimmy t2,GRIMM,o,,Peters M,,,Dargaud,1997,,,"French Language edition of Mike Peters - Grimmy2 published by Dargaud, 1991.",,https://pictures.abebooks.com/isbn/9782205040678-us-300.jpg,,NaN
9782205041378,https://www.justbooks.fr/search/?keywords=9782205041378&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Grimmy,3,"Grimmy, tome 3",GRIMM,o,,"Peters, Mike",,,Dargaud,1999,,Français,,,https://pictures.abebooks.com/isbn/9782205041378-us-300.jpg,,NaN
9782800126401,https://www.justbooks.fr/search/?keywords=9782800126401&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Guerre Éternelle,,"La Guerre éternelle, édition intégrale",GUERR,o,,,,,Dupuis,2002,Couverture rigide,Français,,4.07 Note moyenne,https://pictures.abebooks.com/isbn/9782800126401-us-300.jpg,"€49,69",NaN
9782847891188,https://www.justbooks.fr/search/?keywords=9782847891188&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Guerriers du Silence,1,Point rouge,GUERR,o,,Algésiras,,,Delcourt,2005,Couverture souple,Français,,2.33 Note moyenne,https://pictures.abebooks.com/isbn/9782847891188-us-300.jpg,,NaN
9782847891195,https://www.justbooks.fr/search/?keywords=9782847891195&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Guerriers du Silence,2,La Marchandhomme,GUERR,o,,ALGESIRAS+OGAKI-P,,,Delcourt,2006,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782847891195-us-300.jpg,,NaN
9782756003245,https://www.justbooks.fr/search/?keywords=9782756003245&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Guerriers du Silence,3,Le fou des montagnes,GUERR,o,,ALGESIRAS+OGAKI-P,,,Delcourt,2007,,Français,,4.50 Note moyenne,https://pictures.abebooks.com/isbn/9782756003245-us-300.jpg,,NaN
9782731612219,https://www.justbooks.fr/search/?keywords=9782731612219&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Gulliveriana,GULLI,o,CUL,"Manara, Milo",,,Les Humanoïdes associés,1998,,Français,,,https://pictures.abebooks.com/isbn/9782731612219-us-300.jpg,"€25,70",NaN
280012010X,https://www.justbooks.fr/search/?keywords=280012010X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Halona,HALON,o,,Berthet,,,Dupuis,1993,Couverture souple,français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782800120102-us-300.jpg,,
9782858150472,https://www.justbooks.fr/search/?keywords=9782858150472&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Hamster jovial et ses louveteaux,HAMST,o,,Gotlib,,,Fluide glacial - Audie,1993,Couverture souple,Français,,3.90 Note moyenne,https://pictures.abebooks.com/isbn/9782858150472-us-300.jpg,"€32,02",NaN
2803604272,https://www.justbooks.fr/search/?keywords=2803604272&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hans,1,la dernière île,HANS,o,,"Duchâteau, A. P. (André Paul); Rosinski",,,Le Lombard,1996,Couverture souple,français,48pages. 30x22x1cm. Cartonné.,,https://pictures.abebooks.com/isbn/9782803604272-us-300.jpg,,
2803605090,https://www.justbooks.fr/search/?keywords=2803605090&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hans,2,Le prisonnier de l'éternité,HANS,o,,"ROSINSKI, Grzégorz; DUCHATEAU, André-Paul",,,LOMBARD,1996,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782803605095-us-300.jpg,,
2803605902,https://www.justbooks.fr/search/?keywords=2803605902&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hans,3,Les mutants de Xanaïa,HANS,o,,"ROSINSKI, Grzégorz; DUCHATEAU, André-Paul",,,LOMBARD,1996,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782803605903-us-300.jpg,,
2803607093,https://www.justbooks.fr/search/?keywords=2803607093&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hans,4,Les gladiateurs,HANS,o,,"Duchâteau, A. P. (André Paul); Rosinski",,,Le Lombard,1996,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782803607099-us-300.jpg,,
,,Hans,5,La Loi d'ardélia,HANS,o,,,,,,,,,,,,,
290618750X,https://www.justbooks.fr/search/?keywords=290618750X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hard boiled,1,"Hard boiled, tome 1",HARDB,o,,"Darrow, Geof; Miller, Frank",,,Delcourt,1993,Couverture rigide,français,,3.74 Note moyenne,https://pictures.abebooks.com/isbn/9782906187504-us-300.jpg,"€6,31",
2906187739,https://www.justbooks.fr/search/?keywords=2906187739&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hard boiled,2,Hard boiled. tome 2,HARDB,o,,,,,,,Couverture rigide,,,3.88 Note moyenne,https://pictures.abebooks.com/isbn/9782906187733-us-300.jpg,,
2871510016,https://www.justbooks.fr/search/?keywords=2871510016&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Harry Dickson,1,La bande de l'araignée,HARRY,o,,"RAY, Jean; VANDERHAEGHE, Christian; ZANON, Pascal",,,ARTS ET BD,1996,Couverture souple,français,Like New!,3.50 Note moyenne,https://pictures.abebooks.com/isbn/9782871510017-us-300.jpg,,
2871510059,https://www.justbooks.fr/search/?keywords=2871510059&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Harry Dickson,2,Les Spectres Bourreaux,HARRY,o,,"Vanderhaeghe, Christian",,,Editions Art & B.D.,1988,,français,,3.75 Note moyenne,https://pictures.abebooks.com/isbn/9782871510055-us-300.jpg,,
2871510067,https://www.justbooks.fr/search/?keywords=2871510067&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Harry Dickson,3,Les 3 cercles de l'épouvante,HARRY,o,,"RAY, Jean; VANDERHAEGHE, Christian; ZANON, Pascal",,,ARTS ET BD,1996,Couverture souple,français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782871510062-us-300.jpg,"€11,99",
,,Harry Dickson (nolane),1,L'ile des possédés,HARRY,o,,,"Nolane, Richard D.","Roman, Olivier",,,,,,,,,
2737653681,https://www.justbooks.fr/search/?keywords=2737653681&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Harry Mickson,3,Harry Mickson nettoie ses pinceaux,HARRY,o,,"CESTAC, FLORENCE",,,FUTURO GALLI,1982,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782737653681-us-300.jpg,"€20,99",
9782737656712,https://www.justbooks.fr/search/?keywords=9782737656712&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Harry Mickson,6,Les Vieux copains pleins de pépins,HARRY,o,,"Cestac,Florence",,,Futuropolis,1988,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782737656712-us-300.jpg,"€3,41",NaN
2840558866,https://www.justbooks.fr/search/?keywords=2840558866&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hauteville House,1,Zelda,HAUTE,o,,DUVAL+GIOUX+QUET,,,DELCOURT,2004,Couverture souple,français,,3.30 Note moyenne,https://pictures.abebooks.com/isbn/9782840558866-us-300.jpg,"€16,98",
9782847897708,https://www.justbooks.fr/search/?keywords=9782847897708&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hauteville House,2,Destination Tulum,HAUTE,o,,DUVAL+GIOUX+QUET,,,Delcourt,2005,Couverture souple,Français,"Delcourt [Published date: 2005]. Hard cover, 47 pp. Text in French. [From Back cover] 1864. En marge de ses conquetes et de l'Histoire officielle, l'Empereur Napoleon III utilise son armee et ses services secrets pour des missions visant a etudier des phenomenes qui relevent de la metaphysique, des sciences occultes, des legendes populaires. Son but obtenir la supresmatie sur ses principaux rivaux : les Anglais et les Prussiens. A Guernesey, dans les profondeurs d'Hauteville House, la demeure de Victor Hugo en exil, une poignee de soldats republicains tentent de contrer les projets imperiaux. GAVROCHE est un des agents au service secret de la Republique. Monte-en-l'air, perceur de coffres, expert a la boxe et a la canne, il parcourt le monde pour combattre les sbires de l'Empire avec une desinvolture qui cache probablement quelque lourd secret... Munis du fragment inconnu des memoires de Bernal Diaz del Castillo, le chroniqueur des conquistadors, gavroche et Georges chevauchent a travers le Mexique pourgagner Monte Alban, un site zapoteque ou vivent deux de leurs contacts, un couple d'archeologues haut en couleur capable de leur reveler les secrets du fragment. Mais il leur faudra echapper aux serres de l'armee mexicaine qui a engage dans la poursuite un de ses plus prestigieux batiments, le Santa Anna, un ballon dirigeable qui fait figure de veritable forteresse volante...",3.54 Note moyenne,https://pictures.abebooks.com/isbn/9782847897708-us-300.jpg,"€14,50",NaN
9782756002088,https://www.justbooks.fr/search/?keywords=9782756002088&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hauteville House,3,Le Steamer Fantôme,HAUTE,o,,"Gioux, Thierry; Duval, Frédéric",,,Delcourt,2006,Couverture souple,Français,,3.47 Note moyenne,https://pictures.abebooks.com/isbn/9782756002088-us-300.jpg,"€14,99",NaN
2872970029,https://www.justbooks.fr/search/?keywords=2872970029&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hazel et Ogan,1,L'epée de foudre,HAZEL,o,,,,,Blanco,,Couverture rigide,français,in4. relié.,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782872970025-us-300.jpg,"€12,89",
2872970118,https://www.justbooks.fr/search/?keywords=2872970118&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hazel et Ogan,2,Le Pays des Trolls,HAZEL,o,,NORMA & BOSSE,,,BLANCO,1991,,,,,https://pictures.abebooks.com/isbn/9782872970117-us-300.jpg,,
9782723414319,https://www.justbooks.fr/search/?keywords=9782723414319&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,"Hemingway, mort d'un léopard",HEMIN,o,,"Dufaux, Jean; Malès, Marc",,,Glénat,1992,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723414319-us-300.jpg,,NaN
